slug,family,task_verdict,observed_direction,potential_direction,primary_mechanism,release_classes,defect_classes,confidence,gameable,correct_solution_blocked,tests_verify_instruction,stub_would_pass,n_runs,n_pass,n_blocked_runs,n_undeserved_passes,refute_confirms,refute_refutes,refute_unanimous,headline
v3--priips-risk-calculator,v3,confirmed_defect,false_negative,none,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;numeric_tolerance_or_rounding;canonical_output_overfit,unstated_convention;rounding_or_tolerance;reference_canonical_form,high,False,True,mostly,no,8,1,6,0,3,0,True,"Seven of eight rollouts built substantively correct pipelines and were all zeroed by percentile conventions the supplied ""authoritative"" regulatory reference never states — nearest-rank idx=ceil(p*n)-1 vs linear interpolation (checked at rel=1e-4), and storing percentile_used as 0.90 rather than 90.0."
v3--psg-sleep-indices,v3,confirmed_defect,false_negative,none,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;canonical_output_overfit;unrecoverable_or_hidden_target,unstated_convention;reference_canonical_form;impossible_or_contradictory,high,False,True,mostly,no,8,0,8,0,3,0,True,All 8 rollouts reproduced every one of the ~90 hardcoded golden values exactly and all scored 0.0 solely because test_state.py:848 demands the severity literal 'normal' while the doc the instruction designates as authority renders it '**Normal**'.
v3--quarterly-ccc-pipeline,v3,confirmed_defect,false_negative,none,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;numeric_tolerance_or_rounding;overstrict_or_brittle_grader,unstated_convention;rounding_or_tolerance;single_path_enforced,high,False,True,partially,no,8,0,2,0,2,1,False,"Two rollouts (r05, r06) satisfy every success criterion the instruction states — all 96 DSO/DIO/DPO/CCC values within the advertised ±0.5 (max 0.36) with correct fiscal-year-end derivation — yet score 0 because test_state.py:785-792 secretly hardcodes a 91.25-day quarter at a 0.1 tolerance that is five times tighter than the ±0.5 the task promises, and test_state.py:519 secretly demands the exact keys ""Apple""/""Microsoft""/""Amazon"" where the instruction says only ""keyed by display name""."
v3--quartet-distance-metrics,v3,confirmed_defect,false_negative,none,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;overstrict_or_brittle_grader,unstated_convention;single_path_enforced,high,False,True,mostly,no,8,7,1,0,2,1,False,"tests/test_state.py:100 secretly pins the provided tqdist binary's stdout to exactly 3 lines for a 2-tree file, so r07 — whose deliverable is numerically identical to the reference — scores 0.0 purely for having restructured tqdist.cpp to print the five-way split directly, something the instruction never forbids."
v3--query-string-parser,v3,confirmed_defect,false_negative,false_positive,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;leaky_or_underconstrained_grader,unstated_convention;weak_tests,high,False,True,mostly,no,4,0,4,0,3,0,True,"All four rollouts built cleanly and reproduced ~66 of 69 specified behaviours, then were zeroed by an all-or-nothing gate on a single unstated convention — the ""field"" key must sit on the disjuncts of a `field:N` disjunction and NOT on the disjunction node — which TASK.md's own schema line explicitly permits them to place the other way."
v3--radcalnet-calibration-pipeline-33bc1f,v3,confirmed_defect,false_negative,none,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;overstrict_or_brittle_grader;numeric_tolerance_or_rounding,unstated_convention;single_path_enforced;rounding_or_tolerance,high,False,True,mostly,no,8,0,8,0,3,0,True,"The grader's hardcoded 5e-4 reference constants secretly encode trapezoidal RSR integration with half-weighted end channels, while the instruction says only ""weight spectral channels by the sensor's relative spectral response"" — all 8 rollouts implemented the plain weighted mean that sentence describes, produced bit-identical output, and each failed exactly 2 of 72 asserts (both SWIR_Edge, the one band where the two readings diverge) for a binary 0.0."
v3--radiosonde-stability-indices,v3,confirmed_defect,false_negative,false_positive,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;overstrict_or_brittle_grader;canonical_output_overfit;numeric_tolerance_or_rounding;leaky_or_underconstrained_grader,unstated_convention;single_path_enforced;reference_canonical_form;rounding_or_tolerance;weak_tests,medium,False,True,partially,no,8,0,1,0,3,0,True,"The all-or-nothing verifier pins several conventions the instruction never states (station ids OUN/STA/DEN, a non-canonical unclamped SWEAT, BRN=null when CAPE=0, plain-T rather than virtual-T CIN), and r06 — which reproduced 17 of 18 OUN golden values including SWEAT 555.5 and BRN 26.72 — was zeroed by exactly those four choices."
v3--range-metrics-evaluator,v3,confirmed_defect,false_negative,false_positive,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;leaky_or_underconstrained_grader,unstated_convention;weak_tests,high,False,True,mostly,no,8,0,8,0,2,1,False,"All 8 rollouts fixed 5 of 6 planted bugs and both features exactly as the reference, and all 8 were zeroed by one silently-pinned numeric convention -- the 1.4826 MAD consistency constant -- which the instruction never states and which the shipped code's own docstring contradicts."
v3--redacting-log-encoder,v3,confirmed_defect,false_negative,false_positive,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;unrecoverable_or_hidden_target;leaky_or_underconstrained_grader,unstated_convention;impossible_or_contradictory;weak_tests,high,True,True,mostly,no,8,7,1,0,3,0,True,"The instruction's stated validation (`go test ./redact/` must report all tests passing) is unsatisfiable in an image with zero test files, so it induces every solver to author one into /app/redact/ — but the verifier overwrites only the filename redact_test.go and compiles the rest, so r07's otherwise-reference-quality fix scored 0 purely because it chose `package redact_test` (colliding with 5 unseeable Test names) instead of `package redact`."
v3--regulatory-index-capping,v3,confirmed_defect,false_negative,none,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;overstrict_or_brittle_grader;canonical_output_overfit;numeric_tolerance_or_rounding,unstated_convention;single_path_enforced;reference_canonical_form;rounding_or_tolerance,high,False,True,mostly,no,8,0,5,0,3,0,True,"The verifier hardwires two private artifacts of the reference implementation — a CUSTOM iteration counter > 50 (test_state.py:950) and a top-group tie-break that only survives at the reference's TOL=1e-10 (test_state.py:740) — and these two requirements are mutually exclusive for any solver who doesn't happen to copy the reference's loop, which is exactly the 5/3 split that zeroed all 8 rollouts."
v3--reinsurance-cession-engine-470334,v3,confirmed_defect,false_negative,none,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;overstrict_or_brittle_grader,unstated_convention;single_path_enforced,high,False,True,mostly,no,7,0,7,0,3,0,True,"All 7 rollouts reproduced the OpenQuake cascade bit-exactly (every hard-coded spot-check event, the 23-row count, the treaty NULL semantics, the balance view) and all 7 scored 0.0 solely because the verifier hard-codes an OpenQuake-internal annualization ratio (sum x investigation_time/eff_time = sum x 0.1) that the instruction never states and whose own wording (""average annual values"") contradicts."
v3--rna-ermsd-computation,v3,confirmed_defect,false_negative,none,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement,unstated_convention,medium,False,True,mostly,no,8,0,3,0,2,1,False,"tests/test_state.py:324-334 hardcodes 0-based positional residue indices for annotate.py's ""i""/""j"", a convention TASK.md never states; three rollouts (r01, r03, r07) satisfied every explicitly-stated requirement -- including the exact 9 reference stacking pairs and the exact asymmetric direction strings -- and scored 0.0 solely because they labelled residues with PDB resSeq."
v3--rna-structure-assess-517325,v3,confirmed_defect,false_negative,none,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;canonical_output_overfit,unstated_convention;reference_canonical_form,high,False,True,mostly,no,8,0,8,0,2,1,False,"All 8 rollouts fixed every discoverable bug and matched the reference exactly except for one unknowable magic number — the 4.0 A clash contact cutoff, which was surgically deleted from the shipped docstring, is stated nowhere the solver can read, and alone accounts for every failing assertion."
v3--runtime-format-eval,v3,confirmed_defect,false_negative,false_positive,specification_ambiguity_or_unstated_requirement,unrecoverable_or_hidden_target;specification_ambiguity_or_unstated_requirement;canonical_output_overfit,impossible_or_contradictory;unstated_convention;reference_canonical_form,high,True,True,partially,no,8,0,1,0,3,0,True,"The instruction names Rust's `format!()` as the sole oracle, but 7 of the verifier's 114 literal assertions demand output that real rustc provably does not produce, so a fully instruction-compliant solution (r02) is scored 0.0."
v3--saccr-portfolio-ead,v3,confirmed_defect,false_negative,false_positive,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;canonical_output_overfit;leaky_or_underconstrained_grader,unstated_convention;reference_canonical_form;weak_tests,high,True,True,mostly,no,8,3,4,0,3,0,True,"Four rollouts that produced a numerically identical, fully correct SA-CCR pipeline scored 0.0 solely because they serialized par_rates as decimal fractions (0.0524) instead of percent (5.24) — a unit the instruction never states and that the verifier hardcodes at rtol 1e-4."
v3--scf-kerker-mixing,v3,confirmed_defect,false_negative,false_positive,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;overstrict_or_brittle_grader;numeric_tolerance_or_rounding;leaky_or_underconstrained_grader,unstated_convention;single_path_enforced;rounding_or_tolerance;weak_tests,high,True,True,partially,partially,8,5,3,0,2,0,True,"All 8 rollouts genuinely implemented the solver and met every stated success criterion; the 3 that scored 0.0 failed only the undisclosed iteration ceiling `assert 5 < n < 150` on run B (they got 152/158/177), which contradicts the sole budget the solver is shown (runs.toml maxiter = 200)."
v3--sdtm-conformance-validator,v3,confirmed_defect,false_negative,false_positive,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;canonical_output_overfit;leaky_or_underconstrained_grader,unstated_convention;reference_canonical_form;weak_tests,high,True,True,mostly,no,8,0,8,0,3,0,True,"All 8 rollouts built essentially the reference engine and were zeroed by one undisclosed tie-break — whether `unique_per` flags both members of a duplicate AESEQ pair (their reading, 2 findings) or only the later occurrence (the hidden ground truth, 1) — which I reproduced end-to-end as exactly 3 of 63 test failures."
